1.69151422657758	1.89079486182063	5.53915710754844	5.82979730737896	8.20495235564180	9.79514966910470	10.8191340808062
1.69178359697873	1.89382026766026	5.56631851697212	5.83331114702339	8.21833878441252	9.79550429887642	10.8121932975867
1.69296912353916	1.89701815489446	5.56882512428542	5.82059645456382	8.19018641321001	9.78275834733079	10.7700397863430
1.68886805657430	1.88827793193632	5.53392798106694	5.78383762609037	8.19868174656712	9.74582126443244	10.7689695236296
1.68203651593006	1.88290847981321	5.53836478390502	5.80830367248486	8.15587425218524	9.65356891298547	10.7373098002956
1.68297409218601	1.88542433984545	5.52421724440303	5.80291417481320	8.15343742798660	9.66120484103651	10.7290941083588
1.68162415844029	1.88205514905384	5.52423600623674	5.79105727993553	8.12492709612973	9.63807302792023	10.6599286751151
1.68630438887907	1.88605849999251	5.52430509547549	5.77920038505787	8.12573914329472	9.63344528261808	10.6877102452348
1.68388602016726	1.88577783364936	5.52444371772571	5.77381088738620	8.13382760585696	9.60113883183154	10.6608737260851
1.68413324600374	1.88417136223701	5.53813332414033	5.78628211371612	8.13113088920831	9.60434756542131	10.6237201796613
1.68193866377519	1.88728351994881	5.53634413557057	5.77587755332585	8.10962913612095	9.57847946506630	10.5875512556406
1.68571201098757	1.88318540955716	5.53240792071711	5.77782444879080	8.10921093758513	9.56420330953692	10.5433235641516
1.68307501375897	1.88216850897708	5.52847170586365	5.78144011179714	8.11178336773027	9.56267315353234	10.5874548975744
1.68563784044510	1.87942137687305	5.52668251729389	5.78338700726209	8.11369844299530	9.57054414168973	10.4568516062240
1.68498886089796	1.88255651499910	5.52796814420664	5.77172751953655	8.11289782479178	9.54521164914219	10.5773837884179
1.68129472172517	1.88013763084916	5.52538538320309	5.76006803181100	8.09272402657113	9.54024654879793	10.5060873885744
1.67962065221329	1.88124281086653	5.51892848069421	5.76666572384024	8.07810493668639	9.56854172620994	10.5461539757245
1.68083372141644	1.87651853687064	5.51053450743268	5.74932399930000	8.09425860353613	9.55745001309173	10.5651535743914
1.68038052934186	1.87653036135111	5.50214053417114	5.77238501262823	8.04976854773626	9.53273941260384	10.5571677853424
1.67814640258366	1.87886819271079	5.49568363166226	5.75822541066302	8.08966784195590	9.55270898285138	10.5629054432652
1.67471088301457	1.87630920743866	5.49310087065871	5.73110336893292	8.07110836218360	9.64196003558886	10.5421295305041
1.67571435610834	1.87772709727839	5.52188386146780	5.76357167386898	8.09769301549164	9.57218887810574	10.5426788821711
1.67664475318790	1.86971741453598	5.50951000503219	5.74096468320912	8.09071229768135	9.62978939672973	10.5443508649343
1.67638449314583	1.87440911528610	5.50966650239341	5.74790328229107	8.04954941081574	9.46778085295306	10.5471813704361
1.67999584643060	1.87853071108841	5.50239146494171	5.75484188137302	8.09641070346975	9.56067011150866	10.5512062903196
1.68226164878433	1.88296982944248	5.50521523163137	5.75192912073743	8.07126231167718	9.60427606052018	10.5564615162272
1.68288462375272	1.88030237732764	5.51227464835552	5.74611163574549	8.10151143913579	9.62314131203831	10.5629829398019
1.68026717246142	1.88099412300229	5.52145189009691	5.74722453048664	8.11111435500744	9.53130734326455	10.5708064526864
